4975;;20220925;;jvYFV09bO70;;YanTodor Podcast #13 - Miješane umjetničke vještine
3091;;20210925;;lq-XStYt3FE;;YanTodor Podcast #12 -  Od kolijevke pa do groba, najljepše je na moru
3943;;20210925;;QnKmW8_NklQ;;YanTodor Podcast #11 - Život je jedan, živi ga Fikreta
5170;;20210925;;BqL-UHP6lxY;;YanTodor Podcast #10 Special - Kako je bilo u Španiji?
3693;;20210925;;drjlNSoWRl0;;YanTodor Podcast #09 - Gdje smo? Šta smo?
2032;;20210925;;TxUd3MayVL0;;YanTodor Podcast #08   Kako podnijeti kritiku?
2455;;20210925;;irg-f-OOi7w;;YanTodor Podcast #07  - Kako odrediti svoju cijenu?
4104;;20210925;;XzjKOAto3wI;;YanTodor Podcast #06 Special - Freelance VS Agency - Gost: Faruk Garić
3828;;20210925;;9PexVYUHBsE;;YanTodor Podcast #05 - Dizajn trendovi u 2021. godini
2617;;20210925;;rWfPBe_tynw;;YanTodor Podcast #04 - Znam šta si radio ovog ljeta
3283;;20200925;;jeNuRb-Q8uQ;;YanTodor Podcast #03 - Fotografija u advertajzingu
2265;;20200925;;h4Q17NLmlBc;;YanTodor Podcast #02 - Naših Top 6 radova
2951;;20200925;;SvhzXCIt3lA;;YanTodor Podcast #01 - Kako nastaje logo?
META;;144;;YanTodor
