2906;;20250925;;nhGLZ5-N-s8;;BURO. TALKS S01E03 - ZANIMANJE: INFLUENCER
1360;;20250925;;afdSodM1qIE;;BURO. Espresso Martini: ENIA & Milan live
2810;;20250925;;4c_-zMZnJuQ;;BURO. TALKS  S01E02 - STREETWEAR I SNEAKER KULTURA
3504;;20250925;;LqDTGo2iLY4;;BURO. TALKS S01E01 - MODA I INDUSTRIJA LUKSUZA
META;;308;;BURO247 HRVATSKA
