Zaja Mind;;UCaEpQ2To0BK5Bpnit-j921Q;;https://www.youtube.com/channel/UCaEpQ2To0BK5Bpnit-j921Q;;2528;;Tedi Tičić: Što se stvarno događa na kripto tržištu?;;it-crypto
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;357;;Željko Tokić - "Kako zaraditi lovu na dionicama?   Ovo je ključno!";;it-crypto
Lider  and Monri Payments;;NA;;NA;;2085;;Kako Početnici Mogu Sigurno Ući U Svijet Kriptovaluta: Belma Gutlić x Fintech Ta;;it-crypto
Špica s Macanom;;UCEoQJ1b1Bb2gSNiqWQCexQw;;https://www.youtube.com/channel/UCEoQJ1b1Bb2gSNiqWQCexQw;;4587;;Investiranje za početnike: Zaradite u tri klika - Špica s Macanom #27 Marko Bogd;;it-crypto
LOOD;;UCWSfCCG1ai1Jenlo95WfWgw;;https://www.youtube.com/channel/UCWSfCCG1ai1Jenlo95WfWgw;;5227;;Provjeri Zašto Bitcoin Može Biti Tvoja Najbolja Investicija: Nikola Škorić;;it-crypto
Saša Tenodi | Moć komunikacije and Nemanja B. Antić, MBA;;NA;;NA;;8379;;Nemanja B. Antić: "Najveća laž Balkana je da ljudi žele uspjeti" // 083;;it-crypto
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;360;;Toni Milun - "Ulagao sam u kriptovalute, recept zarade je - zaboravi na ulog!";;it-crypto
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;146;;Krešimir Mišak o najzahtjevnijem gostu u Na rubu znanosti;;it-crypto
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;6460;;Podcast Inkubator #726 - Ratko i Boris Novković;;it-crypto
Explora | HRT;;UCttiNne1H7JYyD8Rz93Y1wg;;https://www.youtube.com/channel/UCttiNne1H7JYyD8Rz93Y1wg;;3059;;Explora 25.04.2023. Umjetna inteligencija ili kraj demokracije?;;it-crypto
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;273;;Toni Milun - "Nekoć sam proučavao koeficijente kladionica, bilo je grešaka";;it-crypto
Lider ;;UCboxxQjTe6vkiny3mkIo_BQ;;https://www.youtube.com/channel/UCboxxQjTe6vkiny3mkIo_BQ;;1973;;Kakva je budućnost KRIPTOVALUTA u Hrvatskoj? | Nikola Škorić x Lider Podcast 167;;it-crypto
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;401;;Mario Celinić otkrio koliko točno košta uspon na Mnt. Everest!;;it-crypto
O novcu;;UCeeykzeo0LDW6BNtC1fdd2g;;https://www.youtube.com/channel/UCeeykzeo0LDW6BNtC1fdd2g;;352;;Godinu dana ulaganja u ETF-ove – MOJI REZULTATI I GREŠKE;;it-crypto
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;5748;;Podcast Mysterium #10 - Novi svjetski poredak | Eugenika | Kontrola uma | Mladen;;it-crypto
Span;;UCZsE55Gwx4Zku_UWpGJSVFA;;https://www.youtube.com/channel/UCZsE55Gwx4Zku_UWpGJSVFA;;2901;;Blockchain: Puno više od kriptovaluta - Spanoptic Podcast 18;;it-crypto
Smart Money TV;;UCtsiwpM-_s5YrBiZEv4iTsQ;;https://www.youtube.com/channel/UCtsiwpM-_s5YrBiZEv4iTsQ;;1650;;[Cro] Helena & Smiljan show: Sve što trebate znati o kripto valutama (7. dio);;it-crypto
Lider  and Zagrebačka banka;;NA;;NA;;2098;;Kako Hrvati upravljaju novcem 2026.? | Luka Tomašković x Lider Podcast 174;;it-crypto
Lider ;;UCboxxQjTe6vkiny3mkIo_BQ;;https://www.youtube.com/channel/UCboxxQjTe6vkiny3mkIo_BQ;;2116;;Ulaganje u KRIZI: Što napraviti s novcem DANAS? | Milan Horvat | Lider Podcast 1;;it-crypto
