WWF Adria;;UCpSv7vffg9AJ55udcZT3Z2Q;;https://www.youtube.com/channel/UCpSv7vffg9AJ55udcZT3Z2Q;;1408;;Divljina ep 10. - Priče iz prakse: Borba za očuvanje prirode  (sa WWF ekspertom);;ecology
Podcast s Brezom;;UCvtVoRVW7ARC7KGQLLl7_fQ;;https://www.youtube.com/channel/UCvtVoRVW7ARC7KGQLLl7_fQ;;2238;;EKOCID LIKA: Radojčić- "HDZ je najučestaliji izvor obolijevanja od karcinoma u R;;ecology
Visit Liznjan;;UCqATg1ukrW5Qu9Jt5Igbveg;;https://www.youtube.com/channel/UCqATg1ukrW5Qu9Jt5Igbveg;;531;;EKO LIŽNJAN 2021 - ECO HERITAGE TASK FORCE;;ecology
Podcast Kadar35;;UCwtyc9M3GhhrQU2Vwu22BSA;;https://www.youtube.com/channel/UCwtyc9M3GhhrQU2Vwu22BSA;;8115;;Korado Korlević, poznati hrvatski učitelj i astronom iz Višnjana - podcast k35;;ecology
jota ka;;UCebNgeqse9h687iJH3qncsg;;https://www.youtube.com/channel/UCebNgeqse9h687iJH3qncsg;;9422;;kingdom of plants - Sir David Attenborough;;ecology
Podcast s Brezom;;UCvtVoRVW7ARC7KGQLLl7_fQ;;https://www.youtube.com/channel/UCvtVoRVW7ARC7KGQLLl7_fQ;;2866;;PUHOVSKI UDARIO PO SVIMA: Huligani, šerifi, autokrate, osramoćeni.. Obrat u Sabo;;ecology
Oslobođenje;;UCmAoNqGvyPtP9hOAypvFzrg;;https://www.youtube.com/channel/UCmAoNqGvyPtP9hOAypvFzrg;;1541;;Ekologija i Mi - 8.4.2017.;;ecology
Podcast s Brezom;;UCvtVoRVW7ARC7KGQLLl7_fQ;;https://www.youtube.com/channel/UCvtVoRVW7ARC7KGQLLl7_fQ;;2924;;HOLY UDARILA OBA BRDA Zbog Milanovića sam bila najnesretnija, a HDZ-u nije pomog;;ecology
Explora | HRT;;UCttiNne1H7JYyD8Rz93Y1wg;;https://www.youtube.com/channel/UCttiNne1H7JYyD8Rz93Y1wg;;3133;;Explora   06.06.2023. Što će biti za pet, šest godina;;ecology
Knjižnice grada Zagreba;;UC8-La14luPXOJRkInl0jQZw;;https://www.youtube.com/channel/UC8-La14luPXOJRkInl0jQZw;;5717;;STEM edukacija - koliko rano početi?;;ecology
Podcast BURA;;UCBRlEDoXFISodPLvTAcCdlg;;https://www.youtube.com/channel/UCBRlEDoXFISodPLvTAcCdlg;;3488;;Podcast BURA - Đorđe Stefanović: Mini-hidroelektrane su najveći ekološki problem;;ecology
Druga strana medalje;;UC0ifUmr5Ux7ZBTh6R18oH0A;;https://www.youtube.com/channel/UC0ifUmr5Ux7ZBTh6R18oH0A;;5311;;Davor Živković: "Dobit je od Boga, profit je od vraga" | Druga strana medalje;;ecology
Oslobođenje;;UCmAoNqGvyPtP9hOAypvFzrg;;https://www.youtube.com/channel/UCmAoNqGvyPtP9hOAypvFzrg;;349;;BiH prijete ekološke bombe   Vlasti se tek počinju posvećivati ovom problemu   D;;ecology
NLO Arhivist;;UCatMPoW3BfGVvlyRvQJtyqg;;https://www.youtube.com/channel/UCatMPoW3BfGVvlyRvQJtyqg;;633;;Astronomi i AATIP 11: Korado Korlević komentira slučaj Nimitz (2021-04-13 - 2021;;ecology
Explora | HRT;;UCttiNne1H7JYyD8Rz93Y1wg;;https://www.youtube.com/channel/UCttiNne1H7JYyD8Rz93Y1wg;;3043;;Explora  11.04.2023. Poroci i halucinogene tvari u brončanom dobu;;ecology
Explora | HRT;;UCttiNne1H7JYyD8Rz93Y1wg;;https://www.youtube.com/channel/UCttiNne1H7JYyD8Rz93Y1wg;;3297;;Explora 15.08.2023. Otkrivena promjena razine vode na Marsu;;ecology
Sarajevska sehara TV;;UCoZZVxPqIxmvF3d5ne0we8g;;https://www.youtube.com/channel/UCoZZVxPqIxmvF3d5ne0we8g;;1510;;SeharaCAST | U pokretu (E7): Prva linija odbrane BiH od radioaktivnog otpada #mi;;ecology
ICV Virovitica;;UCU9ajdg0sW8oeT4L2xeurUg;;https://www.youtube.com/channel/UCU9ajdg0sW8oeT4L2xeurUg;;61;;Zašto volim Viroviticu - Odvajanje otpada;;ecology
Atma;;UCKdfRYPC2lgfv5_4zHJ2Gdw;;https://www.youtube.com/channel/UCKdfRYPC2lgfv5_4zHJ2Gdw;;5338;;O sudbini Zemlje odlučuju VANZEMALJSKE sile! | Sal Rachele | ATMA Podcast;;ecology
