Ivan Kosogor Podcast;;UCTIZt55P0jf8ve4AwPgtbkQ;;https://www.youtube.com/channel/UCTIZt55P0jf8ve4AwPgtbkQ;;6039;;Ključni faktori za uspešne veze: zaljubljenost, ljubav, toksični odnosi — Dr Gor;;relationships
Sinergija Centar;;UC7mdMB_ITLHnrA3mNulFQbg;;https://www.youtube.com/channel/UC7mdMB_ITLHnrA3mNulFQbg;;3053;;Od konflikta do povezanosti u partnerskim odnosima - Iva Branković & Bojan Vukov;;relationships
LOOD;;UCWSfCCG1ai1Jenlo95WfWgw;;https://www.youtube.com/channel/UCWSfCCG1ai1Jenlo95WfWgw;;6593;;Signali koje ignoriraš: Kako ti tijelo mjesecima govori da je veza gotova;;relationships
Spotlight TV;;UC95i7k4140I0Wrd5tCvTdAA;;https://www.youtube.com/channel/UC95i7k4140I0Wrd5tCvTdAA;;5127;;Kako opstati u DUGOJ vezi a NE IZGUBITI sebe | Dušan Petrović i Ema Luketin;;relationships
AGATA;;UCiPPV4qIjrIJ7XoNCtAawFg;;https://www.youtube.com/channel/UCiPPV4qIjrIJ7XoNCtAawFg;;320;;5 jezika ljubavi ꟾ Zašto su štetni u ovoj fazi veze;;relationships
Na Rubu Znanosti - Sve epizode;;UCSN9ryVVWvePH2Xi3m1MImA;;https://www.youtube.com/channel/UCSN9ryVVWvePH2Xi3m1MImA;;3054;;Ep 23 - Na Rubu Znanosti (2015) - Podsvjesno funkcioniranje u ljubavnim odnosima;;relationships
Partnerski "translejter";;UCNxjMUEZP7Wrr97pgV0A6jw;;https://www.youtube.com/channel/UCNxjMUEZP7Wrr97pgV0A6jw;;564;;Pet jezika ljubavi;;relationships
Zrela Veza;;UCacGzbXouQkqR9pw5olGV-g;;https://www.youtube.com/channel/UCacGzbXouQkqR9pw5olGV-g;;505;;#1 Što žene vole / Emocionalna i seksualna bliskost;;relationships
Umjetnost Življenja;;UCkxXeXtrL3wm9w4z5KGLvPQ;;https://www.youtube.com/channel/UCkxXeXtrL3wm9w4z5KGLvPQ;;737;;Partnerstva bez seksa;;relationships
LOOD;;UCWSfCCG1ai1Jenlo95WfWgw;;https://www.youtube.com/channel/UCWSfCCG1ai1Jenlo95WfWgw;;4940;;Matea Gracin: Neugodne Emocije, Negativne Misli, Razumijevanje Sebe;;relationships
Ljudi i priče iz Hrvatske | HRT;;UCzwH-E5W75UYq6ijqjFZbyA;;https://www.youtube.com/channel/UCzwH-E5W75UYq6ijqjFZbyA;;317;;Ivana Grabar | Kad suprug prevari;;relationships
Andrea Mihajlov;;UCoMh9akTlyaTDrLO9y2WCvw;;https://www.youtube.com/channel/UCoMh9akTlyaTDrLO9y2WCvw;;239;;3 tipa slušanja | Partnerski odnosi i komunikacija u vezi;;relationships
Dubinska psihologija i ljubavni problemi ;;UCfXTC6UJBxfxmPtSIEa_sog;;https://www.youtube.com/channel/UCfXTC6UJBxfxmPtSIEa_sog;;1283;;Saznaj da li te žena vara ,  pomoću ovih signala !;;relationships
Seksoteka;;UCdMkKtMvFlOEF6tKowy4C6g;;https://www.youtube.com/channel/UCdMkKtMvFlOEF6tKowy4C6g;;3728;;Prirodno je da žena poželi mlađeg muškarca - Podcast Seksurbacije #18 by Marina ;;relationships
Dubinska psihologija i ljubavni problemi ;;UCfXTC6UJBxfxmPtSIEa_sog;;https://www.youtube.com/channel/UCfXTC6UJBxfxmPtSIEa_sog;;848;;Da li redovnim seksom možeš sprečiti muža da te prevari ?;;relationships
Andrea Mihajlov;;UCoMh9akTlyaTDrLO9y2WCvw;;https://www.youtube.com/channel/UCoMh9akTlyaTDrLO9y2WCvw;;216;;5 jezika ljubavi: Kako ih ZAISTA koristiti u partnerskom odnosu;;relationships
Dubinska psihologija i ljubavni problemi ;;UCfXTC6UJBxfxmPtSIEa_sog;;https://www.youtube.com/channel/UCfXTC6UJBxfxmPtSIEa_sog;;787;;Dubinska psihologija  -  najbolji metod jačanja sopstvene ličnosti !;;relationships
Dubinska psihologija i ljubavni problemi ;;UCfXTC6UJBxfxmPtSIEa_sog;;https://www.youtube.com/channel/UCfXTC6UJBxfxmPtSIEa_sog;;765;;Kako biti privlačan ?;;relationships
Dubinska psihologija i ljubavni problemi ;;UCfXTC6UJBxfxmPtSIEa_sog;;https://www.youtube.com/channel/UCfXTC6UJBxfxmPtSIEa_sog;;532;;Kako da vratiš momka kojeg si ti ostavila - konkretni saveti !;;relationships
