Ivan Kosogor Podcast;;UCTIZt55P0jf8ve4AwPgtbkQ;;https://www.youtube.com/channel/UCTIZt55P0jf8ve4AwPgtbkQ;;5396;;Kako da pravilno komuniciraš u vezi/braku? — Jelena Stanivuković | Ivan Kosogor ;;relationships
Rastuci s djecom;;UCxr8UcEaNug50ZNVSubs-Lg;;https://www.youtube.com/channel/UCxr8UcEaNug50ZNVSubs-Lg;;5430;;U 40 godina braka otkrila sam što ruši bračnu sreću | Evo što kažem parovima na ;;relationships
Atma;;UCKdfRYPC2lgfv5_4zHJ2Gdw;;https://www.youtube.com/channel/UCKdfRYPC2lgfv5_4zHJ2Gdw;;7440;;Kako živjeti SVETOST, ljubav i istinu u ljubavnoj vezi | Tamara Etera | ATMA Pod;;relationships
FOKUS Obitelj;;UC3zj2qK5he72UZp4J6OMFew;;https://www.youtube.com/channel/UC3zj2qK5he72UZp4J6OMFew;;1165;;Podcast#2  Čuvaj brak od emocionalnog autopilota, prenatrpanog rasporeda i još j;;relationships
LOOD;;UCWSfCCG1ai1Jenlo95WfWgw;;https://www.youtube.com/channel/UCWSfCCG1ai1Jenlo95WfWgw;;1054;;Svi ljudi ZRAČE – neki te izliječe, a od nekih OBOLIŠ! (Kenan Crnkić);;relationships
Jasna Bajraktarević;;UC72B3JfoOfbAek8FExWs0WQ;;https://www.youtube.com/channel/UC72B3JfoOfbAek8FExWs0WQ;;861;;Kako da prekinem toksične odnose u svom životu｜prof. dr. sc. Jasna Bajraktarević;;relationships
Bokun Neba;;UCP3M0l-2weQBohmr6EqiC6g;;https://www.youtube.com/channel/UCP3M0l-2weQBohmr6EqiC6g;;1724;;S04 E03 Glavni razlog zašto više niste sretni u braku;;relationships
Božja pobjeda;;UCmsRVrpRrDpYYhIaCbh58sA;;https://www.youtube.com/channel/UCmsRVrpRrDpYYhIaCbh58sA;;5323;;BP PODCAST #11: Ana Pandžić i Jelena Gligora Segedi - Žena, majka, kraljica;;relationships
Božja pobjeda;;UCmsRVrpRrDpYYhIaCbh58sA;;https://www.youtube.com/channel/UCmsRVrpRrDpYYhIaCbh58sA;;5926;;BP PODCAST #12: Marija Buljan i Matej Živković - (Kako) susresti Boga u molitvi?;;relationships
Jasna Bajraktarević;;UC72B3JfoOfbAek8FExWs0WQ;;https://www.youtube.com/channel/UC72B3JfoOfbAek8FExWs0WQ;;3344;;LIVE - Ko su emocionalno nezreli roditelji ?｜prof. dr. sc. Jasna Bajraktarević;;relationships
Wellspring Conversations;;UCP7wiY4zNuahUWVJ9R8AVHA;;https://www.youtube.com/channel/UCP7wiY4zNuahUWVJ9R8AVHA;;1331;;Rahasia keberhasilan keluarga dan pernikahan by Oma Cun;;relationships
Bokun Neba;;UCP3M0l-2weQBohmr6EqiC6g;;https://www.youtube.com/channel/UCP3M0l-2weQBohmr6EqiC6g;;411;;Ove jako važne lekcije bi svatko trebao znati PRIJE uslaska u brak  | Zaručnički;;relationships
Hrvatska udruga doula;;UC469rilyuy-vErL3AkZ6TOg;;https://www.youtube.com/channel/UC469rilyuy-vErL3AkZ6TOg;;1672;;Kako će ona pamtiti ovo - EP11 - Bol u porodu s Dubravkom Pešordom;;relationships
