Crypto Hrvatska;;UCa5qsLyrzhs5zuGGg8dgyBg;;https://www.youtube.com/channel/UCa5qsLyrzhs5zuGGg8dgyBg;;806;;Najveće zablude o Bitcoinu (3. dio) – Je li Bitcoin stvarno rizičan?;;it-crypto
Crypto Hrvatska;;UCa5qsLyrzhs5zuGGg8dgyBg;;https://www.youtube.com/channel/UCa5qsLyrzhs5zuGGg8dgyBg;;681;;Najveće zablude o Bitcoinu (1. dio) – Jeste li stvarno propustili Bitcoin?;;it-crypto
Udruga eCommerce Hrvatska;;UCXHKfN-xMjwMXRZAgJqIK9g;;https://www.youtube.com/channel/UCXHKfN-xMjwMXRZAgJqIK9g;;3222;;Nominis e51 - Nikola Škorić // electrocoin.hr (powered by Neuralab);;it-crypto
Span;;UCZsE55Gwx4Zku_UWpGJSVFA;;https://www.youtube.com/channel/UCZsE55Gwx4Zku_UWpGJSVFA;;2901;;Blockchain: Puno više od kriptovaluta - Spanoptic Podcast 18;;it-crypto
Netokracija;;UCrolbzqlzSeLTH624wKbtLQ;;https://www.youtube.com/channel/UCrolbzqlzSeLTH624wKbtLQ;;3321;;Što se događa s kriptovalutama? ft. Nikola Škorić | #NETOKRACIJAPODCAST;;it-crypto
Relax Room Podcast;;UC_-VJy3S7ziEZK686hxzomg;;https://www.youtube.com/channel/UC_-VJy3S7ziEZK686hxzomg;;1914;;Relax Room Podcast #3 - Nikola Škorić (Electrocoin);;it-crypto
LOOD;;UCWSfCCG1ai1Jenlo95WfWgw;;https://www.youtube.com/channel/UCWSfCCG1ai1Jenlo95WfWgw;;5227;;Provjeri Zašto Bitcoin Može Biti Tvoja Najbolja Investicija: Nikola Škorić;;it-crypto
Netokracija;;UCrolbzqlzSeLTH624wKbtLQ;;https://www.youtube.com/channel/UCrolbzqlzSeLTH624wKbtLQ;;4130;;Što radi web3 tvrtka dok tržište kriptovaluta "spava"? | #NETOKRACIJAPODCAST S04;;it-crypto
RTL;;UCgOfDWsxLe3B8hUdPKx6S7A;;https://www.youtube.com/channel/UCgOfDWsxLe3B8hUdPKx6S7A;;123;;Hrvatski kriptoprorok dao savjet za Bitcoin: 'Vjerojatno ću prodati dio, evo kad;;it-crypto
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;360;;Toni Milun - "Ulagao sam u kriptovalute, recept zarade je - zaboravi na ulog!";;it-crypto
Oslobođenje;;UCmAoNqGvyPtP9hOAypvFzrg;;https://www.youtube.com/channel/UCmAoNqGvyPtP9hOAypvFzrg;;198;;Kriptovaluta zaživjela i u BiH: Istražili smo gdje se sve koristi;;it-crypto
Zaja Mind;;UCaEpQ2To0BK5Bpnit-j921Q;;https://www.youtube.com/channel/UCaEpQ2To0BK5Bpnit-j921Q;;2528;;Tedi Tičić: Što se stvarno događa na kripto tržištu?;;it-crypto
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;340;;Nikola Škorić - "Postoji način kako potpuno srušiti Bitcoin";;it-crypto
Alice in Blockchains;;UCsdtLQmlupOtIxJ0iaF9v2g;;https://www.youtube.com/channel/UCsdtLQmlupOtIxJ0iaF9v2g;;3641;;Epizoda 9: Antun Lucić i Goran Katušić - Unutar Electrocoinove misije digitaliza;;it-crypto
Crypto Hrvatska;;UCa5qsLyrzhs5zuGGg8dgyBg;;https://www.youtube.com/channel/UCa5qsLyrzhs5zuGGg8dgyBg;;698;;Bitcoin opet udara u isti zid — ali sada stiže i Fed;;it-crypto
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;350;;Nikola Škorić opisuje nastanak Bitcoina;;it-crypto
Podcast Sekstant;;UCUm0HNMAJ5PXiEQb-q3zFDQ;;https://www.youtube.com/channel/UCUm0HNMAJ5PXiEQb-q3zFDQ;;324;;Zoran Miliša: Kriptovalute su budućnost;;it-crypto
Crypto Hrvatska;;UCa5qsLyrzhs5zuGGg8dgyBg;;https://www.youtube.com/channel/UCa5qsLyrzhs5zuGGg8dgyBg;;697;;Institucije kupuju Bitcoin — zašto cijena ne ide gore?;;it-crypto
