Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;271;;Filmski osvrtnik: "Dark je nemoguće spojlati!";;film
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;7911;;Podcast  Inkubator #379 - Ratko i Filmski Osvrtnik;;film
Mrtvi Piksel;;UCLI1nI4jtUtOJjXOzDIp_1w;;https://www.youtube.com/channel/UCLI1nI4jtUtOJjXOzDIp_1w;;2685;;Filmski Popcast o Leonu Lučiću i korejskim filmovima. Plus par manje bitnih tema;;film
24sata;;UCpJNsBEupVtlLlVIYw-kFpg;;https://www.youtube.com/channel/UCpJNsBEupVtlLlVIYw-kFpg;;483;;Osvrtnik: TOP 7 HRVATSKIH FILMOVA;;film
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;2546;;Podcast  Inkubator #379 Q&A 185 - Filmski Osvrtnik;;film
Filmovi s Ruba;;UCKwFccXL5XHo1JEaryEuTdw;;https://www.youtube.com/channel/UCKwFccXL5XHo1JEaryEuTdw;;4016;;Filmovi s Ruba PODCAST EP1: Na greškama se uči!;;film
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;6708;;Podcast Inkubator #497 - Ratko i Filmski Osvrtnik;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;585;;TOP 7 serija - jesen 2019.;;film
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;240;;Filmski osvrtnik - "Streaming servisi i korona su ubili kino";;film
Filmovi s Ruba;;UCKwFccXL5XHo1JEaryEuTdw;;https://www.youtube.com/channel/UCKwFccXL5XHo1JEaryEuTdw;;3524;;MJESEČNI FILMSKI PREGLED Ep 30 - Prosinac 2021;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;2959;;Disney+ je ilegalan!? - Bezimeni filmski podcast  - druga epizoda;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;157;;TOP 6 LJETNIH FILMOVA 2017.;;film
Mrtvi Piksel;;UCLI1nI4jtUtOJjXOzDIp_1w;;https://www.youtube.com/channel/UCLI1nI4jtUtOJjXOzDIp_1w;;186;;Filmovi po igrama #02 - Uwe Boll / ft. Osvrtnik;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;601;;TOP LISTA - Što gledati ovog ljeta?;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;512;;A Oskara za najbolji film osvaja... - grintanje (Ep002);;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;386;;CASTLEVANIA - NETFLIX -  NAJBOLJA ADAPTACIJA VIDEO IGRE? TV OSVRT;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;286;;Teška vremena u motelu El Royale - Bad Times At The El Royale - Recenzija Filma ;;film
24sata;;UCpJNsBEupVtlLlVIYw-kFpg;;https://www.youtube.com/channel/UCpJNsBEupVtlLlVIYw-kFpg;;623;;OSVRTNIK bira između 24 FILMA;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;473;;Najbolje od NAJBOLJE trilogije!;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;423;;Full Metal Alchemist: Brotherhood - anime recenzija iliti OSVRT;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;867;;Najbolje od 2020. - Osvrtnik Edition!;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;377;;HALLOWEEN SPECIAL - TOP HORORI;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;380;;Queen's Gambit - Damin Gambit - OSVRT na seriju;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;377;;Star Wars: The Last Jedi - Filmska Recenzija - Ratovi Zvijezda: Posljednji Jedi;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;406;;Parasite - Parazit - recenzija na film iliti OSVRT;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;338;;Budući klasik? - Palm Springs;;film
feljton. rs;;UClFzsqrzobEbKY4l1LxgGqQ;;https://www.youtube.com/channel/UClFzsqrzobEbKY4l1LxgGqQ;;130;;Glumica Radmila Živković, izbačena s pinka: Nećeš više ući na ovu televiziju, pr;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;892;;The Boys - osvrt u šlafroku (feat. Režiserka);;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;581;;Izliječi alergiju Netflixom - najave za 4. mjesec;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;440;;5 razloga zašto je Netflix najbolji - streaming preporuke za prosinac;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;533;;Zašto sam bio u bolnici?;;film
Oslobođenje;;UCmAoNqGvyPtP9hOAypvFzrg;;https://www.youtube.com/channel/UCmAoNqGvyPtP9hOAypvFzrg;;177;;Zatvoren 8. TFF, glavna nagrada u Sjevernu Makedoniju;;film
Mrtvi Piksel;;UCLI1nI4jtUtOJjXOzDIp_1w;;https://www.youtube.com/channel/UCLI1nI4jtUtOJjXOzDIp_1w;;1556;;Opušteno druženje na kauču aka mini casual podcast;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;269;;BLADE RUNNER 2049 - FILMSKI OSVRT;;film
Projekt Velebit;;UC2yHIvdfB8iKorhc3eRBjHw;;https://www.youtube.com/channel/UC2yHIvdfB8iKorhc3eRBjHw;;6121;;PODCAST VELEBIT - Gledali smo film 'Svadba'!;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;401;;X-Men: Dark Phoenix - recenzija filma iliti OSVRT;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;629;;TENET   recenzija na film iliti OSVRT;;film
Njuz Net;;UCbYHvSoOkkHfhPTNkz4RmQg;;https://www.youtube.com/channel/UCbYHvSoOkkHfhPTNkz4RmQg;;11132;;Jon Hamm vajbuje, hokejaši plaču - Heated Rivalry vs. serija od koje je nastao m;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;507;;Ovo me jako veseli - što se streama na streaming servisima? 10. mjesec;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;365;;SOLO - A Star Wars Story - Filmski osvrt;;film
