Filmopedija;;UCKiC-dZx62RXeymJmR8E99g;;https://www.youtube.com/channel/UCKiC-dZx62RXeymJmR8E99g;;2464;;Boško Picula: Oscari 2026. i domaći filmovi | Filmopedija podcast #15;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;2810;;Dinosauri kao Pokemoni? - Bezimeni filmski podcast  - pilot epizoda;;film
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;579;;Emir Hadžihafizbegović: "Tarkovski mi je najdraža nagrada, on je filmski genij";;film
Zona Filma // Strujanja;;UC4n_wwto0bJALR4DIDzbKGg;;https://www.youtube.com/channel/UC4n_wwto0bJALR4DIDzbKGg;;2054;;STRUJANJA ZONE FILMA / Prvi podcast na 34. Danima Hrvatskog filma;;film
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;271;;Filmski osvrtnik: "Dark je nemoguće spojlati!";;film
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;217;;Filmski osvrtnik - "Gospoda su odlična, Ritchieja boli za Oscare";;film
Zona Filma // Strujanja;;UC4n_wwto0bJALR4DIDzbKGg;;https://www.youtube.com/channel/UC4n_wwto0bJALR4DIDzbKGg;;2705;;STRUJANJA ZONE FILMA / Treći podcast na 34. Danima Hrvatskog filma;;film
Večernji Podcast;;UCta3_D-wHbBNYQi9wxGajdw;;https://www.youtube.com/channel/UCta3_D-wHbBNYQi9wxGajdw;;2879;;Večernji podcast-Osvrtnik ( Hrvatska filmska scena je od lošijih u regiji );;film
Mrtvi Piksel;;UCLI1nI4jtUtOJjXOzDIp_1w;;https://www.youtube.com/channel/UCLI1nI4jtUtOJjXOzDIp_1w;;1811;;Filmski popcast u kojem pljujemo po stvarima koje vi volite!;;film
Zona Filma // Strujanja;;UC4n_wwto0bJALR4DIDzbKGg;;https://www.youtube.com/channel/UC4n_wwto0bJALR4DIDzbKGg;;2085;;STRUJANJA ZONE FILMA / Drugi podcast na 34. Danima Hrvatskog filma;;film
Filmovi s Ruba;;UCKwFccXL5XHo1JEaryEuTdw;;https://www.youtube.com/channel/UCKwFccXL5XHo1JEaryEuTdw;;4016;;Filmovi s Ruba PODCAST EP1: Na greškama se uči!;;film
Hrvatska radiotelevizija;;UCweBO4bfRZgu33OMPYlehlg;;https://www.youtube.com/channel/UCweBO4bfRZgu33OMPYlehlg;;3042;;U svom filmu: Nikša Bratoš;;film
Zona Filma // Strujanja;;UC4n_wwto0bJALR4DIDzbKGg;;https://www.youtube.com/channel/UC4n_wwto0bJALR4DIDzbKGg;;1135;;RADIONICA FILMSKE ANALIZE I KRITIKE / Podcast na 34. Danima Hrvatskog filma;;film
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;240;;Filmski osvrtnik - "Streaming servisi i korona su ubili kino";;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;2959;;Disney+ je ilegalan!? - Bezimeni filmski podcast  - druga epizoda;;film
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;2546;;Podcast  Inkubator #379 Q&A 185 - Filmski Osvrtnik;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;7107;;Filmski podcast E03 - usred Međuzemlja i Westerosa;;film
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;403;;Perić i Grgić o 'Divljacima' - "Hrvatska će napokon imati filmski hit! Prijete n;;film
Gradska knjižnica Rijeka;;UCeExSD-t_0HFbgXsp21wDQw;;https://www.youtube.com/channel/UCeExSD-t_0HFbgXsp21wDQw;;3282;;Mladi Benčić ep 3: Betty Stojnić;;film
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;3951;;Podcast Inkubator #497 Q&A 289 - Filmski Osvrtnik;;film
Mrtvi Piksel;;UCLI1nI4jtUtOJjXOzDIp_1w;;https://www.youtube.com/channel/UCLI1nI4jtUtOJjXOzDIp_1w;;2009;;Filmski popcast superjunacima, ocu i sinu (Snyder Cut, Batman fan film, filmovi ;;film
Projekt Velebit;;UC2yHIvdfB8iKorhc3eRBjHw;;https://www.youtube.com/channel/UC2yHIvdfB8iKorhc3eRBjHw;;6121;;PODCAST VELEBIT - Gledali smo film 'Svadba'!;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;642;;PODCAST! - EPISODE #1: BLADE RUNNER 2049;;film
Dokumentarni.net;;UCoyTnbkCuGTMqO41_LNAZ8Q;;https://www.youtube.com/channel/UCoyTnbkCuGTMqO41_LNAZ8Q;;3828;;Kud plovi hrvatski filmski brod? | Damir Markovina i Ivan Ramljak | Dokunet Podc;;film
24sata;;UCpJNsBEupVtlLlVIYw-kFpg;;https://www.youtube.com/channel/UCpJNsBEupVtlLlVIYw-kFpg;;483;;Osvrtnik: TOP 7 HRVATSKIH FILMOVA;;film
Lider ;;UCboxxQjTe6vkiny3mkIo_BQ;;https://www.youtube.com/channel/UCboxxQjTe6vkiny3mkIo_BQ;;1935;;Producent Prvog Hrvatskog Filma s Nominacijom za Oscara: Danijel Pek x Lider Pod;;film
Dokumentarni.net;;UCoyTnbkCuGTMqO41_LNAZ8Q;;https://www.youtube.com/channel/UCoyTnbkCuGTMqO41_LNAZ8Q;;3070;;Slažu li se producenti i redatelji? | Tibor Keser | Dokunet Podcast #13;;film
SBS Audio;;UCmOZTyhea2luossld9Qpu9Q;;https://www.youtube.com/channel/UCmOZTyhea2luossld9Qpu9Q;;532;;Što donosi Hrvatski filmski festival ove godine? | SBS Croatian - SBS na hrvatsk;;film
SBS Audio;;UCmOZTyhea2luossld9Qpu9Q;;https://www.youtube.com/channel/UCmOZTyhea2luossld9Qpu9Q;;370;;Hrvatski filmski festival u Sydneyu prvi put na dvije lokacije | SBS Croatian - ;;film
LOOD;;UCWSfCCG1ai1Jenlo95WfWgw;;https://www.youtube.com/channel/UCWSfCCG1ai1Jenlo95WfWgw;;5066;;Najobrazovaniji Hrvat o Životnoj Filozofiji, Znatiželji i Komunikaciji: Nikša Sv;;film
Hrvatska knjižnica za slijepe;;UCLD7qUDboVZg9M90C2XopuA;;https://www.youtube.com/channel/UCLD7qUDboVZg9M90C2XopuA;;4075;;Podcast Hrvatske knjižnice za slijepe - epizoda 2 - travanj 2018. - gost Branimi;;film
Filmovi s Ruba;;UCKwFccXL5XHo1JEaryEuTdw;;https://www.youtube.com/channel/UCKwFccXL5XHo1JEaryEuTdw;;7878;;Filmovi s Ruba PODCAST EP4: Fantastična četvorka & super-junačka saga!;;film
Mrtvi Piksel;;UCLI1nI4jtUtOJjXOzDIp_1w;;https://www.youtube.com/channel/UCLI1nI4jtUtOJjXOzDIp_1w;;2443;;#04  Popcast - hrvatski vs srpski filmovi, The Outer Worlds, Path of Exile;;film
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;6708;;Podcast Inkubator #497 - Ratko i Filmski Osvrtnik;;film
Mrtvi Piksel;;UCLI1nI4jtUtOJjXOzDIp_1w;;https://www.youtube.com/channel/UCLI1nI4jtUtOJjXOzDIp_1w;;2247;;Filmski Popcast o Marvel filmovima i našem neznanju o istima;;film
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;395;;Extraction - recenzija na film iliti OSVRT;;film
Mrtvi Piksel;;UCLI1nI4jtUtOJjXOzDIp_1w;;https://www.youtube.com/channel/UCLI1nI4jtUtOJjXOzDIp_1w;;2685;;Filmski Popcast o Leonu Lučiću i korejskim filmovima. Plus par manje bitnih tema;;film
Vrisak.info;;UCk2N0DjcMQgOilSMic09hQg;;https://www.youtube.com/channel/UCk2N0DjcMQgOilSMic09hQg;;1346;;Jakov Sedlar: U Široki Brijeg i Hercegovinu uvijek se rado vraćam;;film
SBS Audio;;UCmOZTyhea2luossld9Qpu9Q;;https://www.youtube.com/channel/UCmOZTyhea2luossld9Qpu9Q;;594;;Hvaljeni i nagrađivani hrvatski film "Fiume o morte" na festivalu u Melbourneu |;;film
Hrvatska knjižnica za slijepe;;UCLD7qUDboVZg9M90C2XopuA;;https://www.youtube.com/channel/UCLD7qUDboVZg9M90C2XopuA;;2641;;Književni podcast Hrvatske knjižnice za slijepe - gost Jurica Pavičić - rujan 20;;film
