Željka Markić & Narod;;UCUxKo1ZDaHyXQwr3_w4FZgw;;https://www.youtube.com/channel/UCUxKo1ZDaHyXQwr3_w4FZgw;;3480;;Željka Markić & Narod.hr #148 - Tomislav Jonjić;;guest
Projekt Velebit;;UC2yHIvdfB8iKorhc3eRBjHw;;https://www.youtube.com/channel/UC2yHIvdfB8iKorhc3eRBjHw;;4839;;PODCAST VELEBIT - Jonjić: Seksualni odgoj za buduće partizane i skojevce;;guest
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;1583;;Podcast Inkubator #1207 Q&A 861 - Tomislav Jonjić;;guest
Mladi za Domovinu;;UCAcCn67b3O7b1JSISdQNbwA;;https://www.youtube.com/channel/UCAcCn67b3O7b1JSISdQNbwA;;867;;Tomislav Jonjić OTVORENO o svom izbacivanju iz HSP-a i odnosu sa HDZ-om;;guest
PODCAST HRVATSKA UŽIVO;;UC_lZLuu677UjbKZciQ1C5lg;;https://www.youtube.com/channel/UC_lZLuu677UjbKZciQ1C5lg;;3956;;TOMISLAV JONJIĆ: Razlozi zabrane komemoracije u Bleiburgu leže u Hrvatskoj ne  A;;guest
PODCAST HRVATSKA UŽIVO;;UC_lZLuu677UjbKZciQ1C5lg;;https://www.youtube.com/channel/UC_lZLuu677UjbKZciQ1C5lg;;4381;;Jonjić: Ovo je bio poligon za destabilizaciju vlasti  i povratak srpske elite u ;;guest
Projekt Velebit;;UC2yHIvdfB8iKorhc3eRBjHw;;https://www.youtube.com/channel/UC2yHIvdfB8iKorhc3eRBjHw;;7005;;PODCAST VELEBIT  - Jonjić: Tko su stvarni hrvatski saveznici kroz povijest i dan;;guest
Projekt Velebit;;UC2yHIvdfB8iKorhc3eRBjHw;;https://www.youtube.com/channel/UC2yHIvdfB8iKorhc3eRBjHw;;5670;;PODCAST VELEBIT – Jonjić: Ulazim u bitku od koje neću odustati;;guest
Projekt Velebit;;UC2yHIvdfB8iKorhc3eRBjHw;;https://www.youtube.com/channel/UC2yHIvdfB8iKorhc3eRBjHw;;7471;;PODCAST VELEBIT – Jonjić: Bit ću pristojan, Klasić u profesionalnim krugovima sl;;guest
Časopis Obnova - Renewal magazine;;UCQbUuh8An2xOB4-lLu13VHw;;https://www.youtube.com/channel/UCQbUuh8An2xOB4-lLu13VHw;;5599;;Obnovaški klub knjige - Tomislav Jonjić - Hrvatska vanjska politika 1939.-1942.;;guest
01Portal;;UC9E5Dc0sdGAajZ7XT12ai1A;;https://www.youtube.com/channel/UC9E5Dc0sdGAajZ7XT12ai1A;;2146;;Tomislav Jonjić: Zagreb je popločan aferama, a Tuđmana danas pogrešno tumače;;guest
PODCAST  ČUŠPAJZ ;;UCaqCX-pMk_RXhs4EQnP4VuQ;;https://www.youtube.com/channel/UCaqCX-pMk_RXhs4EQnP4VuQ;;3758;;TOMISLAV JONJIĆ - Vlast u Zagrebu opstruira rad oporbe u Skupštini - PODCAST ČUŠ;;guest
Mladi za Domovinu;;UCAcCn67b3O7b1JSISdQNbwA;;https://www.youtube.com/channel/UCAcCn67b3O7b1JSISdQNbwA;;5130;;Predsjednički podcast #1 - TOMISLAV JONJIĆ - „Bit ću predsjednik i mladih i star;;guest
Z1 Televizija;;UCuLBPhI5rx8yrCPafw2v3Aw;;https://www.youtube.com/channel/UCuLBPhI5rx8yrCPafw2v3Aw;;3287;;ZOOM 7.5.2026. - JONJIĆ UOČI KRESOVA: "ZLOČINI TZV. ANTIFAŠISTA BILI SU ORGANIZI;;guest
