Tipsy Podcast;;UCaSlIxd_PD49e-x6oGWhRig;;https://www.youtube.com/channel/UCaSlIxd_PD49e-x6oGWhRig;;7846;;Kristijan Harjač - najbolji hrvatski sommelier o gastronomiji, turizmu i vinima;;food-wine
Tipsy Podcast;;UCaSlIxd_PD49e-x6oGWhRig;;https://www.youtube.com/channel/UCaSlIxd_PD49e-x6oGWhRig;;4278;;Nitko nije vjerovao u njih – sad imaju najjači festival pjenušaca u Hrvatskoj;;food-wine
Tipsy Podcast;;UCaSlIxd_PD49e-x6oGWhRig;;https://www.youtube.com/channel/UCaSlIxd_PD49e-x6oGWhRig;;4351;;Koja su to SEKTAŠKA vina?|Vinopija o ŠAMPANJCIMA i PRIRODNIM VINIMA Nenad Trifun;;food-wine
Kulen Travel;;UCDKOJTMbFsfkWPlzuchzR_A;;https://www.youtube.com/channel/UCDKOJTMbFsfkWPlzuchzR_A;;3533;;Kulen Travel Podcast #1 - Mala vinska škola - Damir Zrno, sommelier;;food-wine
Bljesak.info;;UC7WVD1Fm6JY4gU5hNg2CkDw;;https://www.youtube.com/channel/UC7WVD1Fm6JY4gU5hNg2CkDw;;2665;;IMAM IDEJU 33# | VILINKA - VINO KOJEM SU VILE OTKRILE TAJNU;;food-wine
Oslobođenje;;UCmAoNqGvyPtP9hOAypvFzrg;;https://www.youtube.com/channel/UCmAoNqGvyPtP9hOAypvFzrg;;134;;Čitlučki vinari - tradicija, receptura, kvalitet;;food-wine
Oslobođenje;;UCmAoNqGvyPtP9hOAypvFzrg;;https://www.youtube.com/channel/UCmAoNqGvyPtP9hOAypvFzrg;;4404;;Tradicija, povijest i budućnost hercegovačkog giganta vinarstva - Nazdravite s n;;food-wine
poslovniFM;;UC081faKTKatWEEMrPtyE_Og;;https://www.youtube.com/channel/UC081faKTKatWEEMrPtyE_Og;;2439;;Vineyard Angel: Hrvatska inovacija koja uz pomoć umjetne inteligencije i dronova;;food-wine
Udruga CARPE DIEM;;UCl1Deq9dDwznmyLJTICDR1g;;https://www.youtube.com/channel/UCl1Deq9dDwznmyLJTICDR1g;;1945;;Razgovori u Centru #36 - Udruga vinogradara, vinara i voćara Ozalj - Lovro Gušti;;food-wine
Wine Jam;;UC4pEKZmLT-U8xIO03_yu67w;;https://www.youtube.com/channel/UC4pEKZmLT-U8xIO03_yu67w;;5012;;"Fruška Gora" 1. deo - Wine Talks s03 e05;;food-wine
Podravski radio;;UCMgQGf2OuXg99BWnuChK1GA;;https://www.youtube.com/channel/UCMgQGf2OuXg99BWnuChK1GA;;166;;Podravski radio - Vincekovo u Vinariji Vujić (Mičetinac) 22.01.2022.;;food-wine
Вински Мозаик;;UCa8IJBTAbS0uCgvXvuuZjlg;;https://www.youtube.com/channel/UCa8IJBTAbS0uCgvXvuuZjlg;;1586;;Вински Мозаик - Емисија 39 - Винарија Едиво - Пељешац, Хрватска;;food-wine
Dnevnik Vina;;UCeb17i3pdOF95J8BIvVuu2w;;https://www.youtube.com/channel/UCeb17i3pdOF95J8BIvVuu2w;;720;;Pinot Noir, Srbija vs. Francuska | Dnevnik Vina #17;;food-wine
JamesTheWineGuy;;UCEmSC5FmYql5pnWW9035i_Q;;https://www.youtube.com/channel/UCEmSC5FmYql5pnWW9035i_Q;;213;;Terzolo Istria Teran - 2009 - 9.1 - James Melendez;;food-wine
Kolektiv znanja;;UCWr5W426CaxD6j35KMW-UuA;;https://www.youtube.com/channel/UCWr5W426CaxD6j35KMW-UuA;;4620;;Željko Garmaz: Vinske priče Bosne i Hercegovine | KZ 18;;food-wine
