Stingray Performance;;UCigBlsVRyJfVHMI25AVmj4Q;;https://www.youtube.com/channel/UCigBlsVRyJfVHMI25AVmj4Q;;1619;;Škola jedrenja: kako izgleda i koliko košta? l Croatia 2025.;;sport-sailing
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;280;;Kostelić i Drobac - "Valovi su bili do šest metara, mislili smo da će nas poklop;;sport-sailing
Podcast Rampa;;UCa0iFqekHmAyAidAmhNVXCw;;https://www.youtube.com/channel/UCa0iFqekHmAyAidAmhNVXCw;;3953;;Rampa Podcast, Epizoda 22 - Palma Čargo;;sport-sailing
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;200;;Ivica Kostelić o Schumacheru - "Slobodno skijanje je opasno, ali...";;sport-sailing
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;5901;;Podcast Inkubator #1358 - Filip i Ivica Kostelić;;sport-sailing
24sata;;UCpJNsBEupVtlLlVIYw-kFpg;;https://www.youtube.com/channel/UCpJNsBEupVtlLlVIYw-kFpg;;3149;;Kostelić: 'Pišem dnevnik od 94., sve je spremno, ali bit će grdo' | PUT PREKO AT;;sport-sailing
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;7541;;Podcast Inkubator #778 - Ivona, Saša Drobac i Ivica Kostelić;;sport-sailing
Први пут с оцем;;UC-y8-5kPNc03MlqjrwtO9qA;;https://www.youtube.com/channel/UC-y8-5kPNc03MlqjrwtO9qA;;4117;;Очински #24: Banda Sailing | Први пут с оцем;;sport-sailing
Brudet TV;;UCO8aAosAYo18Bo9GZqdXJ6w;;https://www.youtube.com/channel/UCO8aAosAYo18Bo9GZqdXJ6w;;787;;Brudet TV -  podcast #1: Pavle Kostov;;sport-sailing
Hrvatska radiotelevizija;;UCweBO4bfRZgu33OMPYlehlg;;https://www.youtube.com/channel/UCweBO4bfRZgu33OMPYlehlg;;3011;;U svom filmu: Tomislav Debeljak;;sport-sailing
24sata;;UCpJNsBEupVtlLlVIYw-kFpg;;https://www.youtube.com/channel/UCpJNsBEupVtlLlVIYw-kFpg;;3722;;Ivica Kostelić: 'Na sjeveru smo, osjećaj je kao u Mordoru' | PUT PREKO ATLANTIKA;;sport-sailing
24sata;;UCpJNsBEupVtlLlVIYw-kFpg;;https://www.youtube.com/channel/UCpJNsBEupVtlLlVIYw-kFpg;;5714;;Ivica Kostelić u završnoj drami: 'Puklo nam je glavno jedro...' | PUT PREKO ATLA;;sport-sailing
HRT vijesti;;UCSI1vb6CELskEFQpRceUj0g;;https://www.youtube.com/channel/UCSI1vb6CELskEFQpRceUj0g;;1740;;Labirint: Slučaj Pavlek - Slalom izvan zakona;;sport-sailing
Hrvatska radiotelevizija;;UCweBO4bfRZgu33OMPYlehlg;;https://www.youtube.com/channel/UCweBO4bfRZgu33OMPYlehlg;;1498;;STANI NA OTOKU: Daleka Palagruža;;sport-sailing
Generali Srbija;;UCZ_MBIKbzc8-5RZYnU0Rzfg;;https://www.youtube.com/channel/UCZ_MBIKbzc8-5RZYnU0Rzfg;;2578;;Priča o jedrenju i prelasku preko Atlantskog okeana | Kako uskladiti privatni i ;;sport-sailing
Sportska emisija;;UCLNWGmOMRsP7Fuu0o4qicxg;;https://www.youtube.com/channel/UCLNWGmOMRsP7Fuu0o4qicxg;;1539;;SPEM 29 - gost emisije:  Enrico Marotti;;sport-sailing
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;474;;Kostelić i Drobac - "Naišli smo na ogromnu plutaču, a poslije ostali i bez jedra;;sport-sailing
