Projekt Velebit;;UC2yHIvdfB8iKorhc3eRBjHw;;https://www.youtube.com/channel/UC2yHIvdfB8iKorhc3eRBjHw;;7248;;PODCAST VELEBIT - Hasanbegović: Hrvatska ima 2 Dana pobjede, Državosti, Ustanka ;;guest
N1 Hrvatska;;UC1T9Sd-3fv64j_6X7pkvMCg;;https://www.youtube.com/channel/UC1T9Sd-3fv64j_6X7pkvMCg;;1902;;Hasanbegović o muškarcima pod fantomkama: To su kršitelji javnog reda i mira, a ;;guest
Željka Markić & Narod;;UCUxKo1ZDaHyXQwr3_w4FZgw;;https://www.youtube.com/channel/UCUxKo1ZDaHyXQwr3_w4FZgw;;3889;;Željka Markić & Narod.hr #151 - Zlatko Hasanbegović;;guest
Z1 Televizija;;UCuLBPhI5rx8yrCPafw2v3Aw;;https://www.youtube.com/channel/UCuLBPhI5rx8yrCPafw2v3Aw;;3749;;HRVATSKE POVIJESNE ISTINE - 17.6.2022. IGOR VUKIĆ I ZLATKO HASANBEGOVIĆ;;guest
Oslobođenje;;UCmAoNqGvyPtP9hOAypvFzrg;;https://www.youtube.com/channel/UCmAoNqGvyPtP9hOAypvFzrg;;743;;Prof.dr. Edo Hasanbegović: Hemofiličari mogu imati aktivan i produktivan život;;guest
N1 Hrvatska;;UC1T9Sd-3fv64j_6X7pkvMCg;;https://www.youtube.com/channel/UC1T9Sd-3fv64j_6X7pkvMCg;;2201;;Hasanbegvić: Stanje koje je nastupilo u Zagrebu 8. svibnja 1945. nije stvarno is;;guest
Večernji TV;;UCPFfi389DTy-cI9BzM7bLTQ;;https://www.youtube.com/channel/UCPFfi389DTy-cI9BzM7bLTQ;;5668;;Nikad iskreniji Zlatko Hasanbegović:  Progovorio o navijačima, fašizmu, antifaši;;guest
Jutarnji list;;UCoygYX3L4vBCR4T-EhafUTg;;https://www.youtube.com/channel/UCoygYX3L4vBCR4T-EhafUTg;;105;;Zlatko Hasanbegović u Saboru zatražio 'višednevnu' stanku;;guest
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;4537;;Podcast Inkubator #4  Dea Redžić i Marko Sladoljev;;guest
srednjaHR;;UCpiWfxrISN7Uae0cfyHyZ-g;;https://www.youtube.com/channel/UCpiWfxrISN7Uae0cfyHyZ-g;;2732;;Panel rasprava: Znanost u politici, politika u znanosti;;guest
Željka Markić & Narod;;UCUxKo1ZDaHyXQwr3_w4FZgw;;https://www.youtube.com/channel/UCUxKo1ZDaHyXQwr3_w4FZgw;;3762;;55 minuta kod Željke Markić #68 - Zlatko Hasanbegović;;guest
N1;;UCpglal7d5mhV4lA1b3-DsCw;;https://www.youtube.com/channel/UCpglal7d5mhV4lA1b3-DsCw;;3545;;Hasanbegović o fijasku s F-16: Prvorazredni diletantizam Vlade i Plenkovića;;guest
Oslobođenje;;UCmAoNqGvyPtP9hOAypvFzrg;;https://www.youtube.com/channel/UCmAoNqGvyPtP9hOAypvFzrg;;560;;Redateljica Farah Hasanbegović: Pravo Ljudski Film Festival od neizmjernog znača;;guest
N1;;UCpglal7d5mhV4lA1b3-DsCw;;https://www.youtube.com/channel/UCpglal7d5mhV4lA1b3-DsCw;;1253;;Hasanbegović: Dobronić na neustavan način otvara Pandorinu kutiju prijepora;;guest
01Portal;;UC9E5Dc0sdGAajZ7XT12ai1A;;https://www.youtube.com/channel/UC9E5Dc0sdGAajZ7XT12ai1A;;1780;;Hasanbegović: Zagreb je ideološko bojište, a mi smo jedini Tomaševićev politički;;guest
Osvrtnik;;UC-GWO0eo78mY0o3iEkle7HA;;https://www.youtube.com/channel/UC-GWO0eo78mY0o3iEkle7HA;;2959;;Disney+ je ilegalan!? - Bezimeni filmski podcast  - druga epizoda;;guest
Projekt Velebit;;UC2yHIvdfB8iKorhc3eRBjHw;;https://www.youtube.com/channel/UC2yHIvdfB8iKorhc3eRBjHw;;4969;;PODCAST VELEBIT – Pintarić: Kako hrvatske ulice pretvoriti u učinkovito sredstvo;;guest
Bujica TV Dalmacija ;;UCGh3dA-uo7SaeHhla-RVNQQ;;https://www.youtube.com/channel/UCGh3dA-uo7SaeHhla-RVNQQ;;3433;;BUJICA 24.01.2020. Dr. Zlatko Hasanbegović: “PLENKOVIĆ JE LJEVICA, MOŽE I S BELJ;;guest
Projekt Velebit;;UC2yHIvdfB8iKorhc3eRBjHw;;https://www.youtube.com/channel/UC2yHIvdfB8iKorhc3eRBjHw;;6612;;PODCAST VELEBIT – Zekanović: Fekalijama u pjesmi Vila Velebita mediji pokazuju s;;guest
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;137;;Thomas Bauer o Zlatku Hasanbegoviću i antituđman pjesmama;;guest
Večernji TV;;UCPFfi389DTy-cI9BzM7bLTQ;;https://www.youtube.com/channel/UCPFfi389DTy-cI9BzM7bLTQ;;2633;;Mitovi i istine o 13.5.1990. - pozadina makljaže Boysa, Delija i milicije;;guest
Bujica TV Dalmacija ;;UCGh3dA-uo7SaeHhla-RVNQQ;;https://www.youtube.com/channel/UCGh3dA-uo7SaeHhla-RVNQQ;;3446;;BUJICA 25.02.2019. HASANBEGOVIĆ OŠTRO PO MOSTU! Komentirao INA-u, ZDS, Plenković;;guest
Al Jazeera Balkans;;UC_yXEx3-Gk5drg9qhPzSQSg;;https://www.youtube.com/channel/UC_yXEx3-Gk5drg9qhPzSQSg;;1500;;Kontrasti: Raskoli u političkim strankama u Hrvatskoj;;guest
Studio HR;;UCPK-TzWYCENGSB_lol2HxfQ;;https://www.youtube.com/channel/UCPK-TzWYCENGSB_lol2HxfQ;;2754;;OTVORENO - Kako spriječiti širenje lažnih vijesti? (23.1.2019);;guest
Željka Markić & Narod;;UCUxKo1ZDaHyXQwr3_w4FZgw;;https://www.youtube.com/channel/UCUxKo1ZDaHyXQwr3_w4FZgw;;3070;;55 minuta kod Željke Markić #42 - Slaven Dobrović;;guest
HRT vijesti;;UCSI1vb6CELskEFQpRceUj0g;;https://www.youtube.com/channel/UCSI1vb6CELskEFQpRceUj0g;;1906;;OTVORENO - Hoće li obala i plaže uvijek i svugdje biti dostupne svim građanima?;;guest
Projekt Velebit;;UC2yHIvdfB8iKorhc3eRBjHw;;https://www.youtube.com/channel/UC2yHIvdfB8iKorhc3eRBjHw;;5217;;PODCAST VELEBIT – Letica: Strah od Miroslava Škore pokazuje da njegove političke;;guest
Željka Markić & Narod;;UCUxKo1ZDaHyXQwr3_w4FZgw;;https://www.youtube.com/channel/UCUxKo1ZDaHyXQwr3_w4FZgw;;3152;;55 minuta kod Željke Markić #53 - Doroteja Dundjer;;guest
Brudet TV;;UCO8aAosAYo18Bo9GZqdXJ6w;;https://www.youtube.com/channel/UCO8aAosAYo18Bo9GZqdXJ6w;;787;;Brudet TV -  podcast #1: Pavle Kostov;;guest
Projekt Velebit;;UC2yHIvdfB8iKorhc3eRBjHw;;https://www.youtube.com/channel/UC2yHIvdfB8iKorhc3eRBjHw;;1274;;PODCAST VELEBIT Q&A - Pervan: O domoljublju, duhovnosti, komediji politike i pol;;guest
Projekt Velebit;;UC2yHIvdfB8iKorhc3eRBjHw;;https://www.youtube.com/channel/UC2yHIvdfB8iKorhc3eRBjHw;;5653;;PODCAST VELEBIT – Kekić: Kako sam počeo raditi za Udbu (Prvi dio);;guest
Bujica TV Dalmacija ;;UCGh3dA-uo7SaeHhla-RVNQQ;;https://www.youtube.com/channel/UCGh3dA-uo7SaeHhla-RVNQQ;;3450;;BUJICA 24.06.2020. DR. ZLATKO HASANBEGOVIĆ I DR. IGOR PETERNEL: BRANA PROTIV DOL;;guest
Podcast Inkubator;;UCv3Ob6T4cg4Okj0iGTdeIbg;;https://www.youtube.com/channel/UCv3Ob6T4cg4Okj0iGTdeIbg;;320;;Mario Nakić - "Rogana žele otkazati zbog utjecaja i gledanosti, on je mainstream;;guest
Bujica TV Dalmacija ;;UCGh3dA-uo7SaeHhla-RVNQQ;;https://www.youtube.com/channel/UCGh3dA-uo7SaeHhla-RVNQQ;;3555;;BUJICA 23.09.2019. DR. ZLATKO HASANBEGOVIĆ: Glas za Kolindu je glas za Plenković;;guest
Željka Markić & Narod;;UCUxKo1ZDaHyXQwr3_w4FZgw;;https://www.youtube.com/channel/UCUxKo1ZDaHyXQwr3_w4FZgw;;3814;;55 minuta kod Željke Markić #62 - Trpimir Goluža;;guest
Projekt Velebit;;UC2yHIvdfB8iKorhc3eRBjHw;;https://www.youtube.com/channel/UC2yHIvdfB8iKorhc3eRBjHw;;5230;;PODCAST VELEBIT - Holjevac: Ljudi uzimaju pravdu u svoje ruke jer institucije ne;;guest
Projekt Velebit;;UC2yHIvdfB8iKorhc3eRBjHw;;https://www.youtube.com/channel/UC2yHIvdfB8iKorhc3eRBjHw;;4058;;PODCAST VELEBIT - Izgubljene se bitke moraju analizirati;;guest
Studio HR;;UCPK-TzWYCENGSB_lol2HxfQ;;https://www.youtube.com/channel/UCPK-TzWYCENGSB_lol2HxfQ;;2955;;Poligraf - Hrvatska ima više manjinskih zastupnika od svih država EU zajedno! (4;;guest
Bujica TV Dalmacija ;;UCGh3dA-uo7SaeHhla-RVNQQ;;https://www.youtube.com/channel/UCGh3dA-uo7SaeHhla-RVNQQ;;3408;;BUJICA 08.05.2020. DR. HASANBEGOVIĆ: Plenković i Milanović  izdanci su istog pol;;guest
