3748;;20240925;;Zj0tJRLWcZU;;Promocija knjige "Šalaporte" / Marko Gregur
2208;;20230925;;i03wAAT9sEg;;Promocija knjige "Pristanište" / Darko Šeparović
2466;;20220925;;_jMDrhLKcPI;;Promocija knjige "Ukoričena duša" / Marica Žanetić Malenica
3641;;20220925;;S5zlGIu8VBA;;Promocija knjige "Nešto drugo" / Nastja Kulović
3036;;20220925;;HNQCGVPVJFY;;Večer ljubavnih riječi / gošće Katy Lind i Marica Žanetić Malenica
3241;;20210925;;bEB1uWz18jE;;Promocija knjige "Cesta do sna" autorice Mie Dimšić
4135;;20210925;;Ziip377x3xc;;Promocija knjige "Knjiga o Gabi" autora Siniše Škarice
2574;;20210925;;XH0lxWKqpT8;;Predavanje i izložba povodom Međunarodnog dana žena
