PLZjNpNK55XrbZ2Pg3q0cWWit9KeM_lN5l;;JOURNAL VOICES
PLZjNpNK55Xrab3D439N7AIn58Z9EZYtDw;;JOURNAL UNFILTERED
PLZjNpNK55XraFkvEvsh7oeSpm5I9JBxEv;;JOURNAL UNFILTERED
PLZjNpNK55XrbJ0WY2f7hIr-_TUu86VcyB;;JOURNAL COOKING SHOW
PLZjNpNK55XrbVIZhJuVLuAVWzarkJYKof;;JOURNAL BOOK CLUB
PLZjNpNK55XrZc5OAqOi5tAAxSkkZI_iqG;;JOURNAL BOX
PLZjNpNK55XrZXAymMw3Qnc4ZA-Gm3noVH;;JOURNAL PARTY
PLZjNpNK55XrZzixiqUHvEB2f24lf_2GPN;;JOURNAL LIFESTYLE
PLZjNpNK55XrboAMHkJiAdkFxyz4GoImI4;;JOURNAL BEAUTY
PLZjNpNK55XrZGDyXVYz14OB9aWsOtI636;;JOURNAL MODA
--STREAMS
3051;;Journal Book Club no.10: Razgovor o knjizi 'Bilo jednom u Hollywoodu' 
3231;;Journal Book Club no.9: Razgovor o knjizi 'Moja nestala polovica' auto
3746;;Journal Book Club no.8: Razgovor o knjizi 'Hamnet' autorice Maggie O'F
3071;;Journal Book Club no.7: Razgovor o knjizi 'Nešto drugo' autorice Nastj
3121;;Journal Book Club no.6: Razgovor o knjizi 'Divni svijete, gdje si' aut
3020;;Journal Book Club no.5: Razgovor o knjizi 'Otok nestalih stabala' auto
3531;;Journal Book Club no. 4: Razgovor o ljetnim preporukama knjiga
2991;;Journal Book Club no. 3: Razgovor o romanu "Moja godina odmora i opušt
3411;;Journal Book Club no. 2: Razgovor o bestselleru 'Nizozemska kuća' auto
2856;;Journal Book Club no. 1: Razgovor o knjizi 'Lažljivi život odraslih' k
