PLwosfOY0garDTfTCgcuurqZDyR7EBt1eg;;Antikapitalistički seminar
PLwosfOY0garDNY8cRxpk8_XY6NtLpPbPb;;Seminar: Weaknesses of the Left
PLwosfOY0garBwA7TI0FhXVDqK5dHvBZLE;;Green Academy / Zelena akademija
PLwosfOY0garDe3oGXceVPDGwmu7Dlz52-;;Seminar: Nationalism, Populism, and the New Right
PLwosfOY0garDQ0-tWojMohfcQojJuDu3D;;International Conference: For Labour Rights!
PLwosfOY0garAKamGgLciCWW9tgQ4dLeYR;;Seminar: Ideology: Its Theories and Critique(s)
PLwosfOY0garDomPz1ReP8tqbrYbZl0fKt;;Green Academy / Winter Seminar
PLwosfOY0garClaoFKlP_DfZ2At0LQZ78P;;Promjena okvira / Reframing
PLwosfOY0garCdBh3BCdqZcUvWMtLvWcye;;Seminar: Class, Class Theory, Class Struggle
PLwosfOY0garDVhT0GZP040FFKxts23Kle;;Konferencija: Kriza eurointegracija – lijeve perspektive s periferije
PLwosfOY0garAGE-jiss5rVF5v6ds5XNgI;;Seminar: Capital, the State and European Integration
PLwosfOY0garBTFjtFNtCbco4ItYPBl604;;Aktivističke prakse&civilno društvo
PLwosfOY0garA38GBMOz8pd3F0c0UEHQIp;;Radionice o direktnoj demokraciji
PLwosfOY0garBU1dK5i5iPW8Pndqj9jNX7;;SUBVERSIVE FESTIVAL 2014
PLwosfOY0garB1AoNE7w-ojaKLQqxvqdxQ;;Michael Heinrich 2014 Balkan Tour
PLwosfOY0garC84nkFYqubY8BqdZwTo5cL;;Radionica: Socijalno poduzetništvo
PLwosfOY0garB4L5EgFbTFGVBZfSbMsvPg;;Pozor - ZOR! /// Novi Zakon o radu napada!
PLwosfOY0garCHs5tJpftbc2wAs9wMxkCH;;Radionice /// BRID ||| 2012/2013
PLwosfOY0garB2oKdq_FSkJpusTR54dRZ6;;Kako pokrenuti industriju u Hrvatskoj?
PLwosfOY0garCNKQjyOIqqforF8vbnYSQE;;Nepokoreni rad
PLwosfOY0garCwSu_Hqm8rpbQ9w70sYM8T;;Otkaz Zakonu o radu - žensko NE fleksibilizaciji
PLwosfOY0garB5IC-asm2eD5g007ntWYo2;;Kako restrukturirati poduzeće (Jedinstvo Novo, Konfekcija Novska)
PLwosfOY0garAnRLDaZz4fyBG1f26YGYtH;;Conference_Predicaments of the Left: Conjunctures, Strategies, Perspectives
PLwosfOY0garBJyNFwO6q0G4xR2NlWNrxO;;Konferencija 'Dva desetljeća poslije kraja socijalizma' / TWO DECADES AFTER THE END OF SOCIALISM
PLwosfOY0garBaPBqY3v0jMyXkdUOdLQp6;;Kako izgraditi medijsku strategiju
PLwosfOY0garD89IXGgTwpw_wLu7fQurU7;;Mišljenje revolucije nakon izdane revolucije
PLwosfOY0garBFrSEsoaZxhzbqwNX_iO39;;Konferencija 'Radnički otpor uništavanju poduzeća'
PLwosfOY0garBEC89NciEVsf5gU817s7Vt;;Sindikati i udruge: širenje područja suradnje
PLwosfOY0garBdIvqQfC8khS3GTFwr87kF;;1. maj - prošlost i budućnost otpora
PLwosfOY0garAakkHhSFKxMNBbq8ToYpdw;;Eksploatacija u naša četiri zida
PLwosfOY0garAF6-qZg36njlo1FkMUIesx;;20. godina od smrti Gaje Petrovića
PLwosfOY0garDlUyfZOg_weTdSnG1umHBk;;Public-Private Partnerships
PLwosfOY0garDv14gt9PVUGxmLZ-rIxwiV;;Kako osnovati zadrugu
PLwosfOY0garDBkOZIeApnnHTWwKLdgZ7n;;Interviews
PLwosfOY0garCA0H8aG_v3uaFU_B2U2J1W;;Kako restrukturirati poduzeće: ITAS/Jugoremedija
PLwosfOY0garBc8cGE_wAIdeWbFlwVbFCK;;SUBVERSIVE FESTIVAL 2013
PLwosfOY0garDih-HwN2OxRDOOEc4GifLS;;SUBVERSIVE FESTIVAL 2012
PLwosfOY0garDqYFod097xyERv1AroIV45;;SUBVERSIVE FESTIVAL 2011
PLwosfOY0garBI485uAQc1SguMor90UmIZ;;SUBVERSIVE FESTIVAL 2010
PLwosfOY0garC0ksFXttFrM0I17ZB7IWP_;;Kako organizirati štrajk: Akadsolid/Sindikat Istre&Kvarnera
PLwosfOY0garB4NE2tG1m2itDHYeDwtltb;;G. M. Tamás in Zagreb
PLwosfOY0garALYNgXWjQ3t7HBHr-MvtlA;;Kako organizirati solidarnost: kampanja Kamensko
